Id,Label,Comment
5578,0,Viết được cái câu này thì t cũng ạ team media SE nhá  Xứng đáng anti
5579,1,Tri Thien Cao S hôm bữa LeoTea k có nổi 1 bài đăng Thank You Thiện Trí nhỉ. Làm ăn chán vl 
5580,0,nai xừ quả cap.
5581,2,Vãi cả l văn của mấy đứa đ tốt nghiệp c2 đây à lấc cấc vãi
5582,1,Media rác mất não bảo sao top 2 công thần mà viết bài chia tay thế
5583,0,Gam slayder à
5584,2,"SBTC-sống bẩn tính ch* chứ sbtc éo gì nữa, kick ngta mà văn như kiểu Der nó nổi loạn đòi out team tìm team ngon hơn ấy "
5585,1,Bye đầu quân cho Đại Kình Địch thì cuttt
5586,2,Tạm biệt SE có cái đội thích thì tụi nó lại ko coi fan ra cái hệ thống gì lâu lâu đc ngoi lên đc hi vọng thì tụi nó lại phá nát hết xin phép đc dcm tụi bay
5587,0,Chúc mừng se mùa sau 70% out top 4 như lời anh quản lý
5588,1,Vcl hề
5589,1,Ah shiba
5590,0,GAM Slayder rồiiiii
5591,0,Lỗi đầu tiên là team content viết ra đc cái bài ctay thiếu chuyên nghiệp như này
5592,0,Lỗi thứ 2 là ai DUYỆT để đăng lên v  Má cái bài như vầy mà cũng duyệt đăng cho đc
5593,0,Đ hiểu … 
5594,0,Còn ko có lời cảm ơn. Đúng đội tuyển có media số 1 mà
5595,0,ngày này cũng đến. Chúc Slayder tìm được thành công vậy.
5596,2,"Văn phong chó rách vl , ng ta gồng gánh cả mùa giải"
5597,1,thôi unfolow page rác này bao mùa thất bại rồi sắp tới +1 mùa thất bại
5598,0,Bỏ làm fan SE từ đây vậy
5599,0,+1 antifan nhé SE  thích tiền thì tự đi kiếm. Đ tôn trọng fan thì fan cũng đ tôn trọng. Vậy nhé
5600,0,"Chuyển nhượng đỉnh ha, dâng xạ thủ mạnh nhất đội mình cho đối thủ truyền kiếp ha "
5601,0,THOÁT FAN!
5602,0,"gánh ia chãy cả mùa giải xong nó lên bài tạm biệt như đấm vào mặt v , hảo đội tuyển"
5603,0,"Vui chưa hả Mid D và Top N, Cố mà đánh cho tốt vào."
5604,0,Dự đoán những content của SE mùa này
5605,1,ai viết đc cái cap này cũng thấy nó ấu trĩ vãi 
5606,0,"Vinboy Lúc này chứ còn bao giờ nữa . Thể hiện hết mình cùng team đến thành công thôi
. Cố lên xạ thủ trẻ triển vọng"
5607,1,fan SE mà đọc quả văn ăn cháo đá bát vcl
5608,2,Viết bài khác gì con cặ.c không
5609,0,Chúc Slayder nắc SE sml nhé
5610,1,Không có aba trong cái team này thì tao đã unf về làm Gam con lâu rồi dm
5611,0,bài ctay gì thiếu chuyên nghiệp dữ vậy 
5612,0,It's nấu ăn time. Sau trận chung kết còn mùa sau của chúng ta nhg h thì mùa sau trụ hạng
5613,0,Rồi +1 anti nha k còn luyến tiếc
5614,0,chắc thằng Phụng viết bài này 
5615,1,"Đọc xong thì a cũng rõ, đây éo phải tổ chức mẹ gì, đây là 1 cái nhóm thiếu chuyên nghiệp, vô ơn và vô học bậc nhất rồi"
5616,0,"vô duyên còn chớt cứ nghĩ lúc nào mình cũng là ông hoàng content, ngôi sao làng giải trí VCS
đến cái sự chuyên nghiệp phút cuối chia tay tuyển thủ cũng viết không tử tế thì trông đợi gì vào cái đội tuyển này hở các SE con "
5617,0,"nhà đầu tư đẩy 2 công thần đi, sau mùa hè kết quả kém, chính nhà đâu tư này cũng chạy đầu tiên"
5618,0,Viết cái post farewell như đấm vào tai 
5619,0,"Nếu viết stt câu tương tác thì media SBTC Esports lần này thành công vang dội, nhưng dơ lắm mấy đứa"
5620,0,Thất vọng thực sự
5621,0,"từ thích t chuyển qua ghét sbtc, bấm dùm kao ok"
5622,0,Chúc sbtc trụ hạng thành công 
5623,0,Thank you sbtc
5624,0,"Một tổ chức quá thiếu chuyên nghiệp từ những ngày đầu thành lập đến thời điểm hiện tại, đến thời điểm chuyển nhượng mùa hè thì sự thiếu chuyên nghiệp, lấc cấc nó thể hiện rõ nhất rồi. Cái tập thể này được ủng hộ và đông fan bởi vì nó gán cái mác SBTC v… "
5625,0,chính thức gia nhập anti SE
5626,0,Tôi bây giờ quan tâm nhà đầu tư mới là ai để tôi tặng 1 sao 
5627,0,Lọc fan sớm vậy 
5628,0,Bài chia tay mà ntn thực sự rất thất vọng về media của se như kiểu này thì còn xuống nữa
5629,0,thất dọng cái cap 🫸
5630,1,Viết quả cap mắc ẻ luôn
5631,0,Làm ơn đuổi bọn media này đi
5632,0,"Se lại lỏ , mới tuyển đc bot sáng sáng tý thì đánh nữa 1/2 out "
5633,0,SE LÀ SBTC ENTERTAINMENT CHỨ ĐÁNH J MÀ TUYỂN MẤY KHỨA J ĐÂU KO À
5634,0,"hi vọng sẽ công bố ""nhà đầu tư"" luôn trong ngày hôm nay"
5635,0,Xong tao Yên tâm làm anti ròi
5636,1,Văn thank you còn viết không xong thế mà đòi bú cúp 
5637,0,Không có ông già thì SE đéo có fan
5638,2,"Bộ khung team bâyh nghe có vẻ bất ổn quá nhỉ
, nhưng văn chia tay hơi ẩu nha mấy thằng L media"
5639,0,Chuẩn bị welcome Style
5640,0,Nghe đâu gài hợp đồng = chuyên nghiệp mà sao hôm nay văn chuyên nghiệp dữ vậy
5641,1,Nguyễn Gia Bảo cook
5642,0,Chắc đi vệ sinh nhờ
5643,0,à thì ra đây là bom tấn mà mấy bố Media bảo đây à 
5644,0,Má chán thật sự
5645,2,Viết cái tus còn đ có lời cảm ơn vcl thật  đ phải fan anh Ba thì bô m anti r hề
5646,0,"Kick ren, slayder đi , se trụ hạng "
5647,0,"lên bài cái bay mịa nó 1k người theo dõi
, mùa này đánh trụ hạng nữa chắc đi 1 nữa luôn quá"
5648,0,"tôi nói thật cái văn này là văn ăn thua chứ gì nữa mấy ông media SE. ăn cháo rồi đá bát à, 2 người gánh SE tới được những thứ để mấy ông còn có cái làm gọi là viewing party thì lôi cái văn nếu chúc thành công thì không thật lòng. Chính những người đấy … "
5649,2,"Thôi dẹp mẹ đi , 3 năm qua làm fan SE cũng vì có ông già , giờ nhìn nó viết cái văn như cái đb , t bỏ làm fan đây."
5650,0,Siêu Lực chúc thành công là ko thật lòng
5651,0,Slayder Esport => Slayder bye tổ chức
5652,0,Aem sang làm fan gam cho đc gáy chứ làm fan tụi này mấy năm r chả bh đc gáy  h còn chuyển nhượng như qq
5653,0,Media hơi lạm quyền bảo sao nát càng ngày càng nhiều người ghét
5654,0,Chung Quốc Khải game này đi ha
5655,0,Tắt fan cứng dùm mình với
5656,2,Chưa chịu xoá cap Trọng Trần  dell biết nhục mà gánh lòi lone nó cho cái quả cap như đấm vào mắt
5657,0,Cap hay quá xếp ơi
5658,0,Chúc Gam Sì Lay Đơ thành công
5659,0,"Tao nói đâu có sai nó để cho gần tới chốt đội hình cái nó kích ,hhaah"
5660,1,"Slayder Ren đi, mua con hàng thải penquin về  đ hiểu nghĩ gì luôn  tính mùa này đánh trụ hạng à"
5661,0,"Thôi, GAM hốt thật rồi. Chả nhẽ mùa giải chưa bắt đầu đã chúc mừng vô địch luôn."
5662,0,Is trụ hạng timeeeee
5663,2,"Trước hay xem nhiều, từ ngày có cái đội media này thì bye luôn, rác vl "
5664,0,"Trông viết cái văn kìa , càng ngày càng ác cảm"
5665,0,Bye SE 
5666,1,mẹ văn chia tay như bọn thượng đẳng
5667,2,Giờ đéo biết fan gì nổi tầm này nữa giải tán cm nó team cho rồi 
5668,0,bên Gam đăng bài hơi lâu
5669,0,Gam time!
5670,1,Chúc a nổ hũ pentakill team SE cho bọn sân đè biết cách chơi game
5671,2,"Viết cái stt chia tay mà cũng cay cú, tiểu nhân vkl"
5672,2,Cái lùm mía thằng media nào viết cái bài chia tay khốn nạn zỵ
5673,0,"Rồi xong, gam slayder"
5674,0,ngạo nghễ top2 đc 1 mùa rồi lại chuôi vào hang haizzzzzz
5675,0,hình như team hết content nên viết cái cap này để lấy tương tác hay sao á chứ người thường sao viết được cái cap này 
5676,0,thôi giải tán đi chứ còn gì nữa
5677,1,"Anti mẹ hết đi cho nhà đầu tư mới nó sáng mắt ra, chỉ chăm làm kinh tế chứ có chăm làm cách nào để team mạnh lên đâu"
5678,2,"Nhưng mà thật sự đấy, content thì tùy lúc, sao bài chia tay lại thở ra cái câu thối vl thế"
5679,0,Farewell luôn thằng viết bài này đi.
5680,0,Thank you Slayer là có thật  Chúng ta đi lên là để trượt xuống nhanh hơn
5681,1,"Vừa thấy 1 chút ánh sáng cho sedan thì ""nhà đầu tư mới"" dập cmnl, wao tuyệt vời. Bỏ fan 1 mùa nha, đợi nào đổi nhà đầu tư tiếp thì mình quay lại"
5682,0,Văn chia tay còn thua mấy bé cấp 1 đến lại cái media này
5683,0, bài chia tay ngta mà như bố thí vậy
5684,0,Kick Ren xong bị báo luôn ah 
5685,0,Giữ k giữ h kêu k thật lòng nghe nó hài
5686,0,"Unlike page,bye
về coi stream cho khỏe"
5687,0,viết cái bài thank you chia tay cũng éo ra hình người
5688,0,Mùa hè không trụ hạng hơi phí
5689,0,Tí lại Welcome Style đường kim vô địch VCS thì cười ia
5690,0,bị chửi như thế vẫn chưa sửa thì 2.3 có phải là còn quá cao
5691,0,Mới nhú lên làm ông 2 đc 1 mùa thì lại sắp phải đua trụ hạng
5692,0,Ngô Quang Tiến thế thì lại top5 r
5693,1,Rồi mùa sao để Levi nhai đầu từng con gà tụi m xem ai gánh
5694,0,Nhìn cái stt là biết chuyên nghiệp dữ rồi 
5695,1,trước giờ chưa bh đi cmt chửi trong 1 post. nhưng mà sao mà media đại diện cho bộ mặt của team mà phát ngôn ngoo vậy
5696,0,"Việc nào ra việc đấy, k chúc thì k viết ,team Media thích làm content rác à, suy nghĩ ngắn hạn thế các b biết nút bỏ theo dõi ở đâu r chứ"
5697,0,Bài chia tay đi vào lòng đất
5698,0,Slayder cbi vào đội nào vậy mn
5699,0,Có lẽ đây sẽ là cái post nhiều tương tác nhất của đội cho tới khi đội này giải tán 
5700,0,Ren với Slayder là công thần và muốn ở lại thì kick hết. Thoát fan Se là vừa
5701,0,"Là 1 fan SE 20 năm , đã có lúc tôi từng quên mình là GAM con"
5702,0,Là thank you dữ chưa nè
5703,1,Thằng nào viết cái status có trao dồi kinh nghiệm sống không vậy… viết cái status “khôn” không thể tả! Nên biết tiết chế và hài đúng chỗ.
5704,0,Nấu ăn time rồi
5705,1,Thôi chim cook khỏi CKTG ha 
5706,2,"Đéo hiểu ai lên được cái content farewell như qq này, team hề số 1 vcs , team media ng u học cũng số 1 luôn
quá dữ"
5707,0,Kick nó xong lên bài kêu như này  nice
5708,0,không muốn đầu tư vào LOL thì thông báo cho fan biết chứ đừng làm như vậy má rất bức xúc
5709,0,Nguyên Vĩnh gòi lun tới công chiện
5710,2,clm từ lúc SE lên hạng 2 cái Tụi MEDIA lỏ này nó ngáo Fan luôn.. Abe out cái là hết Fan nha con.
5711,0,Đâu ra cái văn chia tay ác ôn v trời  mùa này trụ hạng là đẹp
5712,2,"chia tay mà viết quả post đọc nghe chối lz thực sự  , đỉnh cao team media SE"
5713,0,chính thức anti Se
5714,0,"Der về Se gánh đến top 2 để rồi cái gì viết cái gì đây  ""chúng tôi chúc Slayder thành công là chúng tôi ko thật lòng"" "
5715,0,Style => SE cần anh. Về chung luôn cho t dễ thành anti
5716,0,Slayder đi rồi thì ko biết mùa sau SE đi đâu và về đâu nữa. Thực sự buồn
5717,0,Trụ hạng nổi không ta = 
5718,0,Thì đúng mà ý là team không muốn kick nhưng nhà tài trợ mới bắt thế thì chịu thôi.
5719,0,Ý trên mặt chữ mà các b ơi các b đọc hiểu đi
5720,0,Ho Nguyen Nhac Khuong gam xì lay đơ
5721,0,Bất ngờ quá
5722,0,Ét bê tê cê ét o ét cần bạn quay lại
5723,0,Gánh cỡ đó mà còn bị nói vậy chắc nữa vinboi có đần xíu là bị đá đít ngay
5724,0,"nên vậy, Slayder xứng đáng ở một đội tuyển chuyên nghiệp hơn. GAM Slayder"
5725,0,""" số bằng tình cảm"""
5726,0,Tạm biệt SE
5727,0,Chừng nào tks you dnk z quý đội  Để t còn thoát fan
5728,1,"Vl, thôi thì tạm biệt SE con mình về với ỉa con. Thất vọng…"
5729,2,"Thông cảm cho tụi media, bọn nó có học đâu, mù chữ vãi card... mong 1 lần. Gam làm Clip trong cầu tiêu kêu slayder lấy áo SE chìu đích rồi quăng vô sọt rác. Cho hã hê"
5730,2,nếu chúc Slayder thành công là chúng tôi không thật lòng  đẩy đi r nói văn bẩn vl dm media
5731,0,"Không vì aba thì đúng là unf page này rồi, khó chịu với những quyết định như v"
5732,1,"Mất công mong chờ , thôi không có Sofm thì chúc đội tuyển out top 4 nhé , dốt có số có má luôn"
5733,1,Đợi ông già rút cổ phần thì out fanpage thôi chứ văn chia tay như tự ỉa tự ăn 
5734,0,Quả cap thối thật sự 
5735,0,Tạm biệt luôn SE 
5736,0,Tự hào là Sống Bằng Tình Cảm mà viết quả chia tay nhìn tệ thật....
5737,0,Mong SE trụ hạng thành công
5738,0,"lên bài thank you aBa giùm tui cái. line up vầy kêu cơ hội đi cktg > 70% mong mùa sau quý team đừng tổ chức vp với GAM nào nữa, vì lên đó thì SEcon chỉ biết câm như thư viện chứ có gáy dc với ngta đâu. nhục nhã thật"
5739,0,Trụ hạng esports 
5740,0,Viết cái cáp hơi kì !
5741,0,Abe rút éo quan tâm là biết nđt nó ntn rồi! Để t chống mắt lên mùa hè này thế nào
5742,0,Thg viết cap có thù với der à
5743,0,Mong là SE mùa này trụ hạng thành công
5744,0,Đúng chất rạp xiếc
5745,0,"ngta cống hiến , gồng gánh nguyên cái team , xong giờ quả văn phong thối đcđ thật sự đấy"
5746,0, chán chưa bấy giờ vcs có gì để xem nữa ad style về se nữa là hết bài
5747,2,"Quả caption chia tay công thần như con cặk, team media rác rưởi"
5748,0,Ủa. Sao lại chửi SE vậy mn  tuyển thủ muốn đi thì sao
5749,0,gam đã mạnh rồi : giờ còn mạnh hơn : 1 tấm vé đi cktg cho gam
5750,1,Ranh giới giữa joke và vô duyên nó gần vloz
5751,0,"Viết bài chia tay tuyển thủ như đấm vào tai vậy, chưa kể nó là đứa gánh chính cả mùa"
5752,0,Gam Slayder chứ đâu mà 
5753,0,Khôi Nguyễn nó pressing tới 
5754,0,"Ủa sao lại đi cho không biếu ko trụ cột của mình cho đại kình địch vậy , giải tán nghỉ chơi à , hay đánh cho vui alo"
5755,0,là Dia1 hay Nper chỉ cho mấy dòng cap cay cú bên trên ấy
5756,1,Đần thật sự
5757,0,Đẳng cấp thật
5758,0,Tan Vu thời tao tới
5759,0,đúng là loại ăn cháo đá bát. nó gánh tụt quần được á quân giờ kích nó. xong lên bài nói đểu.
5760,0,t ức luôn á
5761,1,"Dcm văn chia tay ntn del phải tấu hài đâu mà là vô trách nhiệm, giống kiểu dùng xong vứt"
5762,1,Nguyễn Thịnh Hưng cái văn chia tay này thì cút mẹ xuống B mà đánh  được nó gánh cho xong ăn cháo đá bát 
5763,1,Bao giờ thì lên bài công bố nhà đầu tư mới để còn bình luận cả thể . cook time!!!
